0,000001.SZ,20180928,11.05,1.229,1.89,8.182,7.9032,0.9114,1.7936,1.4299,761029.0923,18973122.6842
1,000001.SZ,20180927,10.74,0.5127,0.74,7.9525,7.6815,0.8858,1.7432,1.4711,761029.0923,18440845.0342
2,000001.SZ,20180926,10.71,0.8681,1.34,7.9303,7.6601,0.8833,1.7384,1.4753,761029.0923,18389334.2939
3,000001.SZ,20180925,10.55,0.569,0.95,7.8118,7.5456,0.8701,1.7124,1.4976,761029.0923,18114610.3455
4,000001.SZ,20180921,10.67,0.9461,1.97,7.9007,7.6315,0.88,1.7319,1.4808,761029.0923,18320653.3068
5,000001.SZ,20180920,10.23,0.3613,0.69,7.5749,7.3168,0.8437,1.6605,1.5445,761029.0923,17565162.4488
6,000001.SZ,20180919,10.24,0.7173,1.61,7.5823,7.3239,0.8445,1.6621,1.543,761029.0923,17582332.6956
7,000001.SZ,20180918,10.08,0.6563,1.65,7.4638,7.2095,0.8314,1.6361,1.5675,761029.0923,17307608.7472
8,000001.SZ,20180917,9.69,0.3012,0.73,7.175,6.9305,0.7992,1.5728,1.6305,761029.0923,16637969.123
9,000001.SZ,20180914,9.84,0.3609,0.83,7.2861,7.0378,0.8116,1.5972,1.6057,761029.0923,16895522.8246
10,000001.SZ,20180913,9.96,0.5822,1.45,7.3749,7.1236,0.8215,1.6166,1.5863,761029.0923,17101565.7859
11,000001.SZ,20180912,9.88,0.329,0.7,7.3157,7.0664,0.8149,1.6036,1.5992,761029.0923,16964203.8117
12,000001.SZ,20180911,9.91,0.4152,0.77,7.3379,7.0879,0.8173,1.6085,1.5943,761029.0923,17015714.552
13,000001.SZ,20180910,9.88,0.371,0.68,7.3157,7.0664,0.8149,1.6036,1.5992,761029.0923,16964203.8117
14,000001.SZ,20180907,10.01,0.4712,0.78,7.412,7.1594,0.8256,1.6248,1.5784,761029.0923,17187417.0198
15,000001.SZ,20180906,9.97,0.4145,0.65,7.3823,7.1308,0.8223,1.6183,1.5848,761029.0923,17118736.0327
16,000001.SZ,20180905,10.05,0.6869,1.13,7.4416,7.188,0.8289,1.6312,1.5721,761029.0923,17256098.0069
17,000001.SZ,20180904,10.43,0.755,1.24,7.7229,7.4598,0.8602,1.6929,1.5149,761029.0923,17908567.3842
18,000001.SZ,20180903,10.19,0.4145,0.53,7.5452,7.2881,0.8404,1.654,1.5505,761029.0923,17496481.4617
19,000001.SZ,20180831,10.13,0.7635,0.78,7.5008,7.2452,0.8355,1.6442,1.5597,761029.0923,17393459.981
20,000001.SZ,20180830,10.12,0.5794,0.61,7.4934,7.2381,0.8347,1.6426,1.5613,761029.0923,17376289.7343
21,000001.SZ,20180829,10.27,0.5253,0.55,7.6045,7.3454,0.847,1.667,1.5385,761029.0923,17633843.4359
22,000001.SZ,20180828,10.29,0.7512,0.78,7.6193,7.3597,0.8487,1.6702,1.5355,761029.0923,17668183.9294
23,000001.SZ,20180827,10.43,1.292,1.66,7.7229,7.4598,0.8602,1.6929,1.5149,761029.0923,17908567.3842
24,000001.SZ,20180824,10.03,1.7707,3.53,7.4268,7.1737,0.8272,1.628,1.5753,761029.0923,17221757.5133
25,000001.SZ,20180823,9.36,0.4246,0.86,6.9307,6.6945,0.772,1.5192,1.688,761029.0923,16071350.9795
26,000001.SZ,20180822,9.29,0.5722,1.26,6.8788,6.6444,0.7662,1.5079,1.7008,761029.0923,15951159.2521
27,000001.SZ,20180821,9.23,0.7364,2.06,6.8344,6.6015,0.7612,1.4981,1.7118,761029.0923,15848137.7715
28,000001.SZ,20180820,9.0,0.3968,1.06,6.6641,6.437,0.7423,1.4608,1.7556,761029.0923,15453222.0957
29,000001.SZ,20180817,8.81,0.3783,1.09,6.5234,6.3011,0.7266,1.43,1.7934,761029.0923,15126987.407
30,000001.SZ,20180816,8.78,0.3717,1.01,6.5012,6.2797,0.7241,1.4251,1.7995,761029.0923,15075476.6667
31,000001.SZ,20180815,8.79,0.3905,1.1,6.5086,6.4034,0.7505,1.4267,1.7975,761029.0923,15092646.9135
32,000001.SZ,20180814,9.0,0.2506,0.65,6.6641,6.5564,0.7684,1.4608,1.7556,761029.0923,15453222.0957
33,000001.SZ,20180813,9.05,0.4767,1.34,6.7011,6.5928,0.7727,1.4689,1.7459,761029.0923,15539073.3296
34,000001.SZ,20180810,9.23,0.247,0.68,6.8344,6.7239,0.7881,1.4981,1.7118,761029.0923,15848137.7715
35,000001.SZ,20180809,9.29,0.4699,1.25,6.8788,6.7676,0.7932,1.5079,1.7008,761029.0923,15951159.2521
36,000001.SZ,20180808,9.05,0.3372,0.84,6.7011,6.5928,0.7727,1.4689,1.7459,761029.0923,15539073.3296
37,000001.SZ,20180807,9.17,0.4021,0.99,6.79,6.6802,0.7829,1.4884,1.723,761029.0923,15745116.2908
38,000001.SZ,20180806,8.94,0.3227,0.76,6.6197,6.5127,0.7633,1.4511,1.7673,761029.0923,15350200.6151
39,000001.SZ,20180803,8.91,0.2775,0.65,6.5975,6.4908,0.7607,1.4462,1.7733,761029.0923,15298689.8747
40,000001.SZ,20180802,8.94,0.5425,1.3,6.6197,6.5127,0.7633,1.4511,1.7673,761029.0923,15350200.6151
41,000001.SZ,20180801,9.15,0.4741,1.2,6.7752,6.6656,0.7812,1.4852,1.7268,761029.0923,15710775.7973
42,000001.SZ,20180731,9.42,0.4194,0.88,6.9751,6.8623,0.8043,1.529,1.6773,761029.0923,16174372.4602
43,000001.SZ,20180730,9.39,0.4114,0.68,6.9529,6.8405,0.8017,1.5241,1.6826,761029.0923,16122861.7198
44,000001.SZ,20180727,9.25,0.3,0.4,6.8492,6.7385,0.7898,1.5014,1.7081,761029.0923,15882478.265
45,000001.SZ,20180726,9.25,0.4854,0.69,6.8492,6.7385,0.7898,1.5014,1.7081,761029.0923,15882478.265
46,000001.SZ,20180725,9.38,0.3577,0.52,6.9455,6.8332,0.8009,1.5225,1.6844,761029.0923,16105691.4731
47,000001.SZ,20180724,9.4,0.8304,1.46,6.9603,6.8478,0.8026,1.5257,1.6809,761029.0923,16140031.9666
48,000001.SZ,20180723,9.42,1.0377,2.34,6.9751,6.8623,0.8043,1.529,1.6773,761029.0923,16174372.4602
49,000001.SZ,20180720,9.11,1.0217,3.3,6.7455,6.6365,0.7778,1.4787,1.7344,761029.0923,15642094.8102
50,000001.SZ,20180719,8.73,0.2687,0.69,6.4642,6.3597,0.7454,1.417,1.8099,761029.0923,14989625.4328
51,000001.SZ,20180718,8.7,0.3059,0.72,6.442,6.3378,0.7428,1.4121,1.8161,761029.0923,14938114.6925
52,000001.SZ,20180717,8.72,0.2186,0.45,6.4568,6.3524,0.7445,1.4154,1.8119,761029.0923,14972455.1861
53,000001.SZ,20180716,8.73,0.4018,0.7,6.4642,6.3597,0.7454,1.417,1.8099,761029.0923,14989625.4328
54,000001.SZ,20180713,8.88,0.3514,0.57,6.5752,6.469,0.7582,1.4413,1.7793,761029.0923,15247179.1344
55,000001.SZ,20180712,8.88,0.6642,1.14,6.5752,6.469,0.7582,1.4413,1.7793,761029.0923,15247179.1344
56,000001.SZ,20180711,8.78,0.4958,0.88,6.5012,6.3961,0.741,1.4251,1.7995,761029.0923,15075476.6667
57,000001.SZ,20180710,8.98,0.5223,0.86,6.6493,6.5418,0.7579,1.4576,1.7595,761029.0923,15418881.6022
58,000001.SZ,20180709,9.03,0.8212,1.38,6.6863,6.5782,0.7621,1.4657,1.7497,761029.0923,15504732.836
59,000001.SZ,20180706,8.66,0.5756,1.03,6.4123,6.3087,0.7309,1.4056,1.8245,761029.0923,14869433.7054
60,000001.SZ,20180705,8.6,0.4868,0.82,6.3679,6.265,0.7259,1.3959,1.8372,761029.0923,14766412.2248
61,000001.SZ,20180704,8.61,0.4142,0.66,6.3753,6.2723,0.7267,1.3975,1.8351,761029.0923,14783582.4716
62,000001.SZ,20180703,8.67,0.7425,1.21,6.4197,6.316,0.7318,1.4073,1.8224,761029.0923,14886603.9522
63,000001.SZ,20180702,8.61,0.7662,1.28,6.3753,6.2723,0.7267,1.3975,1.8351,761029.0923,14783582.4716
64,000001.SZ,20180629,9.09,0.3933,0.66,6.7307,6.6219,0.7672,1.4754,1.7382,761029.0923,15607754.3167
65,000001.SZ,20180628,8.92,0.6469,1.14,6.6049,6.4981,0.7529,1.4478,1.7713,761029.0923,15315860.1215
66,000001.SZ,20180627,9.09,0.6087,1.14,6.7307,6.6219,0.7672,1.4754,1.7382,761029.0923,15607754.3167
67,000001.SZ,20180626,9.36,0.6547,1.12,6.9307,6.8186,0.79,1.5192,1.688,761029.0923,16071350.9795
68,000001.SZ,20180625,9.46,0.6961,1.18,7.0047,6.8915,0.7984,1.5355,1.6702,761029.0923,16243053.4473
69,000001.SZ,20180622,9.85,0.3831,0.62,7.2935,7.1756,0.8314,1.5988,1.6041,761029.0923,16912693.0714
70,000001.SZ,20180621,9.86,0.4893,0.84,7.3009,7.1829,0.8322,1.6004,1.6024,761029.0923,16929863.3182
71,000001.SZ,20180620,9.91,0.4447,0.75,7.3379,7.2193,0.8364,1.6085,1.5943,761029.0923,17015714.552
72,000001.SZ,20180619,9.87,0.912,1.83,7.3083,7.1902,0.833,1.602,1.6008,761029.0923,16947033.565
73,000001.SZ,20180615,10.17,0.7273,1.51,7.5304,7.4087,0.8584,1.6507,1.5536,761029.0923,17462140.9681
74,000001.SZ,20180614,10.07,0.5046,0.96,7.4564,7.3359,0.8499,1.6345,1.569,761029.0923,17290438.5004
75,000001.SZ,20180613,9.95,0.309,0.56,7.3675,7.2484,0.8398,1.615,1.5879,761029.0923,17084395.5391
76,000001.SZ,20180612,10.06,0.5319,1.03,7.449,7.3286,0.8491,1.6329,1.5706,761029.0923,17273268.2536
77,000001.SZ,20180611,10.04,0.4201,0.83,7.4342,7.314,0.8474,1.6296,1.5737,761029.0923,17238927.7601
78,000001.SZ,20180608,10.12,0.6403,1.44,7.4934,7.3723,0.8541,1.6426,1.5613,761029.0923,17376289.7343
79,000001.SZ,20180607,10.37,0.7354,1.78,7.6785,7.5544,0.8752,1.6832,1.5236,761029.0923,17805545.9036
80,000001.SZ,20180606,10.14,0.4151,0.9,7.5082,7.3868,0.8558,1.6459,1.5582,761029.0923,17410630.2278
81,000001.SZ,20180605,10.26,0.3824,0.78,7.5971,7.4743,0.866,1.6653,1.54,761029.0923,17616673.1891
82,000001.SZ,20180604,10.27,0.3454,0.71,7.6045,7.4815,0.8668,1.667,1.5385,761029.0923,17633843.4359
83,000001.SZ,20180601,10.19,0.3478,0.72,7.5452,7.4233,0.86,1.654,1.5505,761029.0923,17496481.4617
84,000001.SZ,20180531,10.18,0.575,1.28,7.5378,7.416,0.8592,1.6523,1.5521,761029.0923,17479311.2149
85,000001.SZ,20180530,10.08,0.6549,1.51,7.4638,7.3431,0.8508,1.6361,1.5675,761029.0923,17307608.7472
